population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,thermal_risk_measure,change_in_log_thermal_risk,change_in_thermal_risk
Sander vitreus_46.17_-80_900,1984.001,1984,001,0.5006,NA,SSB (Index),0.1000305,LPI,Sander vitreus,27,0.06788114640894223,-0.6919478999844632,-0.02036649733907847,1,0.007061757778986724,-0.3209626014718223,-0.0026725506746498352
Sander vitreus_46.25_-93.66667_6125,1984.001,1984,001,9989,NA,Tonnes,0.1000305,LPI,Sander vitreus,27,0.06788114640894223,9.20923976653215,-0.30261161583225515,1,0.04013885835053364,-0.6249400451384739,-0.03484590566288018
Sander vitreus_48.44972_-92.45028_888,1984.001,1984,001,0.8571,NA,Index of SSB,0.1000305,LPI,Sander vitreus,27,0.06788114640894223,-0.1542006810773,-0.06777095307891234,1,0.006960615634511736,0.19318570183556272,0.0012227791406562898
Sander vitreus_48.49_-90.06_890,1984.001,1984,001,157.1,NA,Spawing stock biomass Index,2.697961,LPI,Sander vitreus,27,0.0880188837021595,5.056882545261575,0.028407333036988724,1,2.1193368175537548e-5,-4.86059437947261,-0.0027148898391193533
Sander vitreus_48.7_-93.16667_889,1984.001,1984,001,0.7677,NA,Index of SSB,0.1000305,LPI,Sander vitreus,27,0.06788114640894223,-0.26435624714828415,-0.09238098240847378,1,0.01232144341806293,-0.8381528558329783,-0.016166870568636825
Sander vitreus_49.11667_-92.38361_901,1984.001,1984,001,6.11,NA,SSB (Index),1.005243,LPI,Sander vitreus,27,0.07431253006172614,1.809926773183504,0.07121652504526432,1,2.502213022828707e-5,-4.824314366931064,-0.0030902600334648165
Sardinops sagax_-34.33333_17.96667_10349,1984,1984,NA,0.0791,NA,million tonnes,18.85,LPI,Sardinops sagax,24.3,0.5798417833398464,-2.537042404208529,NA,NA,0.04042334060640966,NA,NA
Ambystoma tigrinum_33.27806_-81.72944_918,1984.001,1984,001,120,NA,Number of breeding females,0.3269625,LPI,Ambystoma tigrinum,33.5,0.036250440356127324,4.787491742782046,2.0794415416798357,1,0.008984129640396719,-0.7556992537315179,-0.010143978835748253
Anaxyrus americanus_43.06917_-89.40861_4827,1984.001,1984,001,1.9,NA,number of frogs,-8.553953,LPI,Anaxyrus americanus,38.3,0.009229085633507564,0.6418538861723947,NA,NA,1.3090872690021317e-4,NA,NA
Desmognathus ochrophaeus_35.06583_-83.46111_940,1984.001,1984,001,15,NA,Number of observed individuals,-5.152929,LPI,Desmognathus ochrophaeus,32.3,0.02362870718568656,2.70805020110221,0.6286086594223743,1,8.437401481439161e-4,-0.7659383086363896,-9.711548168199894e-4
Desmognathus quadramaculatus_35.06583_-83.46111_941,1984.001,1984,001,10,NA,Number of observed individuals,-5.152929,LPI,Desmognathus quadramaculatus,30.1,0.02944318219794685,2.302585092994046,-0.09531017980432477,1,0.0025347354860934773,-0.7659383086363896,-0.002917510304682527
Dryophytes versicolor_43.06917_-89.40861_4828,1984.001,1984,001,2.2,NA,number of frogs,-8.553953,LPI,Dryophytes versicolor,38.7,0.008867208009706487,0.7884573603642703,NA,NA,1.0717900055949106e-4,NA,NA
Lithobates pipiens_43.06917_-89.40861_4830,1984.001,1984,001,1.3,NA,number of frogs,-8.553953,LPI,Lithobates pipiens,30,0.021165235038825825,0.26236426446749106,NA,NA,0.008304064221215053,NA,NA
Lithobates sylvaticus_43.06917_-89.40861_4834,1984.001,1984,001,1.7,NA,number of frogs,-8.553953,LPI,Lithobates sylvaticus,26,0.031574820362302754,0.5306282510621704,NA,NA,0.06135919637968089,NA,NA
Notophthalmus viridescens_33.27806_-81.72944_954,1984.001,1984,001,800,NA,Number of breeding females,0.3269625,LPI,Notophthalmus viridescens,34.5,0.032800754854504795,6.684611727667927,0.2876820724517808,1,0.005449150077733647,-0.7556992537315175,-0.006152634175357378
Plethodon glutinosus_35.57222_-83.18167_955,1984.001,1984,001,10,NA,Number of observed individuals,-8.001929,LPI,Plethodon glutinosus,32.5,0.01741901418755155,2.302585092994046,-0.40546510810816416,1,1.8370745336344162e-4,-0.7659383096970958,-2.1144943613950003e-4
Plethodon jordani_35.57222_-83.18139_957,1984.001,1984,001,50,NA,Number of adults observed,-8.029429,LPI,Plethodon jordani,34.1,0.014802741187362255,3.912023005428146,0,1,8.141785232226163e-5,-0.7659383096970878,-9.37129041311783e-5
Pseudacris crucifer_43.06917_-89.40861_4831,1984.001,1984,001,2.5,NA,number of frogs,-8.553953,LPI,Pseudacris crucifer,34.8,0.013096695925698823,0.9162907318741551,NA,NA,7.533277101324699e-4,NA,NA
Pseudacris regilla_39.34083_-119.81278_6329,1984.001,1984,001,28,NA,Number of adults observed,-0.5042,LPI,Pseudacris regilla,31.8,0.03954088812739057,3.332204510175204,3.109060958860994,1,0.0016598782263101757,0.7574941601512064,8.816612611211684e-4
Alosa pseudoharengus_45.9166666666667_-66.8666666666667_1602,1984.001,1984,001,179,NA,All Individuals,3.469141,GPDD,Alosa pseudoharengus,23.5,0.13491829580773276,5.187385805840755,-0.9240815336619237,1,1.3007951802031207e-4,-1.530427848689647,-4.7090777378344174e-4
Dicentrarchus labrax_51.25_-4.05_1097,1984.001,1984,001,11,NA,All Individuals,8.661188,GPDD,Dicentrarchus labrax,33.23,0.0857018214338849,2.3978952727983707,-1.4939250253122558,1,1.2532113048610918e-5,0.1264735173715188,1.4888465401662792e-6
Ischnura elegans_52.4333333333333_-0.183333333333333_3,1984.001,1984,001,32,NA,All Individuals,6.452509,GPDD,Ischnura elegans,44.60683761,0.022028177250819264,3.4657359027997265,-0.3409265869705931,1,1.997454248477534e-7,-0.49787036593769685,-1.2887851135540954e-7
Oncorhynchus kisutch_48.65_-121.75_20661,1984.001,1984,001,93592,NA,All Individuals,3.6672,GPDD,Oncorhynchus kisutch,24.84,0.12035855896486103,11.446700188727437,0.4190625637353609,1,2.8716752282258954e-4,0.13239718094745,3.561078350632752e-5
Salmo trutta_54.3333333333333_-2.88333333333333_7104,1984.001,1984,001,9,NA,Not Specified,7.4979189999999996,GPDD,Salmo trutta,21.5,0.2465456524525558,2.1972245773362196,-0.2876820724517808,1,0.00370949806737357,0.4976328768599041,0.0014542416010235172
Sardinops sagax_35_140_1941,1984.001,1984,001,13265,NA,All Individuals,11.72463,GPDD,Sardinops sagax,24.3,0.28435352744883885,9.49288426657184,0.9217712331661723,1,0.37834630399009056,2.990684981119715,0.3593332662019664
Desmognathus ochrophaeus_35.05_-83.27_20607,1984.001,1984,001,15,NA,Adults,-5.675429,GPDD,Desmognathus ochrophaeus,32.3,0.022425806665019147,2.70805020110221,0.6286086594223743,1,6.497544781950539e-4,-0.7659383087083711,-7.478750332344467e-4
Desmognathus quadramaculatus_35.05_-83.27_20606,1984.001,1984,001,10,NA,Adults,-5.675429,GPDD,Desmognathus quadramaculatus,30.1,0.027944275849931734,2.302585092994046,-0.09531017980432477,1,0.0019519703273006203,-0.765938308708372,-0.002246740765000731
Notophthalmus viridescens_33.3_-81.485_20601,1984.001,1984,001,800,NA,Marked females,0.2389625,GPDD,Notophthalmus viridescens,34.5,0.03251337453972874,6.684611727667927,0.2876820724517808,1,0.0052145857317068755,-0.7556992537429741,-0.005887787623068655
Plethodon glutinosus_35.55_-83.2_20603,1984.001,1984,001,10,NA,Adults,-5.257429,GPDD,Plethodon glutinosus,32.5,0.02292005700521879,2.302585092994046,-0.40546510810816416,1,7.245817310641974e-4,-0.7659383087356879,-8.340020798836233e-4
Plethodon jordani_35.55_-83.2_20602,1984.001,1984,001,50,NA,Adults,-5.257429,GPDD,Plethodon jordani,34.1,0.01953118421974869,3.912023005428146,0,1,3.2557555863733874e-4,-0.7659383087356879,-3.7474129062571663e-4
Pseudacris crucifer_33.3_-81.485_20620,1984.001,1984,001,500,NA,Marked females,0.2389625,GPDD,Pseudacris crucifer,34.8,0.031552459102669544,6.214608098422191,0.27443684570175986,1,0.00448823553303241,-0.755699253742975,-0.0050676657706719315
Pseudacris regilla_41_-118.75_20617,1984.001,1984,001,112,NA,Adults,-2.451375,GPDD,Pseudacris regilla,31.8,0.03254480577064573,4.718498871295094,3.1090609588609937,1,0.0059742380829405925,0.44465502689352654,0.002144480353031073
Ambloplites rupestris_43.9928_-89.4946,1985.001,1985,001,21.9375,NA,Count,4.72646484375002,BioTIME,Ambloplites rupestris,31.2,0.07083843802656761,3.0881975012260847,-0.6083448256334205,1,0.002370528629948972,1.1897350206530932,0.0016491722944313508
Anguilla australis_-40.942837_172.499296,1985.001,1985,001,50,NA,Count,12.229150390625,BioTIME,Anguilla australis,28,0.20657639964485172,3.912023005428146,NA,NA,2.6256685591551006e-4,NA,NA
Coregonus artedi_43.9928_-89.4946,1985.001,1985,001,34.9397854066429,NA,Count,4.72646484375002,BioTIME,Coregonus artedi,19.8,0.2214953870606716,3.553626162919531,-0.5976681798779189,1,0.7084737305508556,1.1897350206530934,0.49288383738358144
Cottus bairdii_43.9928_-89.4946,1985.001,1985,001,15,NA,Count,4.72646484375002,BioTIME,Cottus bairdii,29.56,0.08346286174171062,2.70805020110221,-0.21868920096483135,1,0.005382284869165068,1.1897350206530941,0.003744445426569335
Esox lucius_43.9928_-89.4946,1985.001,1985,001,4,NA,Count,4.72646484375002,BioTIME,Esox lucius,20.6,0.20446601244494086,1.3862943611198906,0.6931471805599453,1,0.47490414367789036,1.1897350206530934,0.3303899165651847
Esox masquinongy_43.9928_-89.4946,1985.001,1985,001,1.670666655,NA,Count,4.72646484375002,BioTIME,Esox masquinongy,32.2,0.06409726936165974,0.5132227413824719,0.10775763327430754,1,0.0014377982937906347,1.1897350206530941,0.0010002735597212447
Etheostoma nigrum_43.9928_-89.4946,1985.001,1985,001,23.25,NA,Count,4.72646484375002,BioTIME,Etheostoma nigrum,30.48,0.07612690599038413,3.1463051320333655,0.20186615286692522,1,0.0033977484133632884,1.1897350206530932,0.0023638071592864233
Galaxias fasciatus_-40.942837_172.499296,1985.001,1985,001,6,NA,Count,12.229150390625,BioTIME,Galaxias fasciatus,28.5,0.19650154974960182,1.791759469228055,NA,NA,2.04487272995596e-4,NA,NA
Galaxias maculatus_-40.942837_172.499296,1985.001,1985,001,6,NA,Count,12.229150390625,BioTIME,Galaxias maculatus,30.5,0.16088186180748204,1.791759469228055,NA,NA,7.522666371629202e-5,NA,NA
Gobiomorphus basalis_-40.942837_172.499296,1985.001,1985,001,0,NA,Count,12.229150390625,BioTIME,Gobiomorphus basalis,30.9,0.15457359377579225,-Inf,NA,NA,6.159038303598391e-5,NA,NA
Gobiomorphus cotidianus_-40.942837_172.499296,1985.001,1985,001,1,NA,Count,12.229150390625,BioTIME,Gobiomorphus cotidianus,30.9,0.15457359377579225,0,NA,NA,6.159038303598391e-5,NA,NA
Lepomis gibbosus_43.9928_-89.4946,1985.001,1985,001,15.75,NA,Count,4.72646484375002,BioTIME,Lepomis gibbosus,29.53,0.08371362628567829,2.7568403652716422,-0.18099792986344632,1,0.005463627688172962,1.1897350206530932,0.003801035472251107
Lepomis macrochirus_43.9928_-89.4946,1985.001,1985,001,28,NA,Count,4.72646484375002,BioTIME,Lepomis macrochirus,23.3,0.1560851611892917,3.332204510175204,-1.0818051703517289,1,0.12311427398887019,1.1897350206530914,0.08565036808513274
Luxilus cornutus_43.9928_-89.4946,1985.001,1985,001,193,NA,Count,4.72646484375002,BioTIME,Luxilus cornutus,26.7,0.11109678555815615,5.262690188904886,1.0679976528485033,1,0.022490949433480782,1.1897350206530946,0.01564691107820598
Micropterus dolomieu_43.9928_-89.4946,1985.001,1985,001,4.8,NA,Count,4.72646484375002,BioTIME,Micropterus dolomieu,28.3,0.09467043578749383,1.5686159179138452,-0.5714502455824255,1,0.010105835010958727,1.1897350206530941,0.007030610346404566
Micropterus salmoides_43.9928_-89.4946,1985.001,1985,001,6.33333333333333,NA,Count,4.72646484375002,BioTIME,Micropterus salmoides,12,0.48318604380864427,1.8458266904983303,0.41871033485818376,1,35.00033741614378,1.1897350206530946,24.349668691280833
Morone chrysops_43.9928_-89.4946,1985.001,1985,001,3.2151999712,NA,Count,4.72646484375002,BioTIME,Morone chrysops,30.6,0.075218842396798,1.1678895551954023,0.2981874032647137,1,0.0031998789497476947,1.1897350206530932,0.0022261497468484843
Notemigonus crysoleucas_43.9928_-89.4946,1985.001,1985,001,28.3366666633333,NA,Count,4.72646484375002,BioTIME,Notemigonus crysoleucas,29.13,0.08713004418484908,3.3441566078435234,0.6033165839183225,1,0.006673289927894731,1.1897350206530932,0.004642595209672148
Oncorhynchus mykiss_-40.942837_172.499296,1985.001,1985,001,15.125,NA,Count,12.229150390625,BioTIME,Oncorhynchus mykiss,18,0.561532873343094,2.716349003916905,NA,NA,0.03896837656205191,NA,NA
Osmerus mordax_43.9928_-89.4946,1985.001,1985,001,29.3276000494,NA,Count,4.72646484375002,BioTIME,Osmerus mordax,20.1,0.21494920907462678,3.3785290538453334,0.021300991220958743,1,0.6097889909727391,1.1897350206530939,0.4242290502870401
Perca flavescens_43.9928_-89.4946,1985.001,1985,001,51.7708577434286,NA,Count,4.72646484375002,BioTIME,Perca flavescens,21.3,0.19064284638447557,3.9468273991255733,0.11209665969854177,1,0.3346592938078738,1.1897350206530914,0.23282183916664478
Pimephales notatus_43.9928_-89.4946,1985.001,1985,001,24.8333333333333,NA,Count,4.72646484375002,BioTIME,Pimephales notatus,27,0.10781337933650902,3.212186836717403,-0.09939838625506425,1,0.019358139574769517,1.1897350206530937,0.013467421171425461
Salmo trutta_-40.942837_172.499296,1985.001,1985,001,23.5789473684211,NA,Count,12.229150390625,BioTIME,Salmo trutta,21.5,0.3957055278304052,3.160354253248547,NA,NA,0.006771688465049658,NA,NA
Acipenser brevirostrum_41.868056_-73.946667_18287,1985.001,1985,001,0.012,NA,Average catch per trawl haul,0.285180664062523,LPI,Acipenser brevirostrum,27.6,0.06512271059137208,-4.422848629194137,NA,NA,0.03404059132868122,NA,NA
Alosa pseudoharengus_45.55_-66.52_823,1985.001,1985,001,586,NA,SSB (Thousands),3.52193603515627,LPI,Alosa pseudoharengus,23.5,0.1356324810376057,6.373319789577012,1.1859339837362572,1,2.6082057424342e-4,0.6956864487148025,1.307410137313827e-4
Coregonus clupeaformis_46.66667_-84.75_831,1985.001,1985,001,237.2,NA,SSB (Tonnes),0.106744384765648,LPI,Coregonus clupeaformis,20.6,0.12882175664529033,5.468903667123571,0.32140919031011794,1,0.07888369952719586,-0.7963239152882249,-0.09603101773030613
Coregonus clupeaformis_48.46667_-89.15_830,1985.001,1985,001,406.1,NA,Spawning stock biomass in tonnes,0.106744384765648,LPI,Coregonus clupeaformis,20.6,0.12882175664529033,6.006599434692252,0.6138813927227318,1,0.07888369952719586,-0.7963239152882249,-0.09603101773030613
Esox masquinongy_49.25_-84.499722_14867,1985.001,1985,001,0.047,NA,CPUE,3.01885375976565,LPI,Esox masquinongy,32.2,0.05403546849648104,-3.0576076772720784,0.13657553500575093,1,2.892290962435008e-7,0.18599420924359578,4.908842413992553e-8
Morone saxatilis_41.16667_-74_9285,1985.001,1985,001,2,NA,Annual catch per unit effort,5.03814086914065,LPI,Morone saxatilis,24.4,0.14425309571149567,0.6931471805599453,-2.0149030205422647,1,0.013402378835714965,1.2923332687258027,0.009721693573040417
Oncorhynchus kisutch_43.5_-87.5_4577,1985.001,1985,001,3534,NA,Popn. Estimate,0.101434326171898,LPI,Oncorhynchus kisutch,24.84,0.08425928000545907,8.170185652879642,0.01052491581626569,1,0.059911914395604234,-0.3320796409752278,-0.023597137430606215
Oncorhynchus kisutch_48.56_-125_847,1985.001,1985,001,26,NA,SSB (Females),9.44426879882815,LPI,Oncorhynchus kisutch,24.84,0.21447263594216437,3.258096538021482,0.21357410029805912,1,6.607677388124794e-4,0.15365441655392775,9.411425170995796e-5
Oncorhynchus kisutch_50.163758_-120.531365_4296,1985.001,1985,001,5973,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,8.695004592732307,-1.0579507254992748,1,1.0203787103969512e-4,-2.752229844228757,-0.0014976661004752552
Oncorhynchus kisutch_50.73861_-120.61111_4295,1985.001,1985,001,141349,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,11.858987288459286,-0.43184921027003753,1,2.254188380757112e-4,-2.00195619474074,-0.0014434750926563546
Oncorhynchus kisutch_51.379042_-118.944753_4294,1985.001,1985,001,53204,NA,Total abundance (hatchery and wild fish),0.100061035156273,LPI,Oncorhynchus kisutch,24.84,0.084247709548736,10.881888860473186,0.0991273197421787,1,0.021388198645004013,-0.11612094120923011,-0.002633565191194353
Oncorhynchus kisutch_63.1825_-146.02806_5765,1985.001,1985,001,6842,NA,number of fish,0.134790039062523,LPI,Oncorhynchus kisutch,24.84,0.08454080209816851,8.830835365537549,1.8638682269235662,1,9.062741913172296e-6,-0.18875405147430158,-1.8827291061861686e-6
Perca flavescens_45_-63_4582,1985.001,1985,001,197,NA,Abundance proxy based on egg mass tracked over years,4.72463378906252,LPI,Perca flavescens,21.3,0.1906079418324292,5.2832037287379885,0.4004018061516179,1,4.1062191370622327e-4,-0.09752826741798426,-4.206517823453237e-5
Salmo trutta_54.34472_-2.95167_1135,1985.001,1985,001,4100,NA,Eggs per 60 m²,7.066156,LPI,Salmo trutta,21.5,0.23612725575078913,8.318742252692399,0.6455191315706905,1,0.0016388339877289157,-0.8169115697778873,-0.0020706640796446544
Salmo trutta_59.5_5.91667_2462,1985.001,1985,001,25,NA,Number of 0+per 100 m2,6.073175,LPI,Salmo trutta,21.5,0.21380679475560627,3.2188758248682006,1.6094379124341003,1,8.691716558226428e-4,-0.16911960874013765,-1.6015511513449486e-4
Salmo trutta_61.22417_10.4275_2339,1985.001,1985,001,144,NA,Individuals,0.8132263,LPI,Salmo trutta,21.5,0.1263527892257276,4.969813299576001,0.11000089521432876,1,5.048494068888214e-5,0.15986688934044047,7.458785185747762e-6
Salmo trutta_61.5_6.83333_2341,1985.001,1985,001,211,NA,Females per m²,4.410089,LPI,Salmo trutta,21.5,0.18104836019602266,5.351858133476067,-0.2502606874036344,1,1.4329238552495855e-4,-0.0374782994985452,-5.472259915095026e-6
Salmo trutta_66.83167_15.36056_2347,1985.001,1985,001,22,NA,Individuals per 100m²,4.019342,LPI,Salmo trutta,21.5,0.17411038227696768,3.091042453358316,-0.20479441264601306,1,1.0414189652281725e-4,-0.1220509537480261,-1.3518833343461486e-5
Salvelinus namaycush_43.5_-87.5_4579,1985.001,1985,001,3702,NA,Popn. Estimate,0.1014343,LPI,Salvelinus namaycush,22.9,0.10229887839146079,8.216628493133443,0.11768174419010435,1,0.15804430592514473,-0.3320795456282972,-0.06224791823565737
Salvelinus namaycush_47.15417_-90.5_886,1985.001,1985,001,60,NA,Abundance index (percentage of the 1929-1943 mean),0.1067444,LPI,Salvelinus namaycush,22.9,0.10235321454411887,4.0943445622221,-0.08004270767353638,1,0.024977479423786773,-0.796323933152141,-0.030406951776181065
Salvelinus namaycush_47.26472_-87.17472_885,1985.001,1985,001,140,NA,Abundance index (percentage of the 1929-1943 mean),0.1067444,LPI,Salvelinus namaycush,22.9,0.10235321454411887,4.941642422609304,0.036367644170874236,1,0.024977479423786773,-0.796323933152141,-0.030406951776181065
Sander vitreus_42.25_-81_902,1985.001,1985,001,8709,NA,SSB (Thousands),0.100061,LPI,Sander vitreus,27,0.06788135344675451,9.07211225269274,0.4394498114703893,1,0.022059548399873938,-0.09255328493017956,-0.002139149528410024
Sander vitreus_44.1_-78.51_892,1985.001,1985,001,0.0387,NA,SSB (Index),5.163538,LPI,Sander vitreus,27,0.11263010912979762,-3.2519156789464008,0.04762804898925488,1,6.0920332328714026e-5,0.20198160665328757,1.1141722187551474e-5
Sander vitreus_44.29_-78.23_895,1985.001,1985,001,10.5751,NA,SSB (Index),3.426538,LPI,Sander vitreus,27,0.09467112836343379,2.358502181152407,0.029148582944319656,1,3.5001178548254284e-4,0.03048307109491155,1.0508455436276801e-5
Sander vitreus_44.35_-78.5_894,1985.001,1985,001,0.1523,NA,SSB (Index),5.163538,LPI,Sander vitreus,27,0.11263010912979762,-1.881903019081021,0.16294387783431574,1,6.0920332328714026e-5,0.20198160665328757,1.1141722187551474e-5
Sander vitreus_45.26889_-79.60417_893,1985.001,1985,001,0.77,NA,SSB Index,1.179041,LPI,Sander vitreus,27,0.075615355601503,-0.2613647641344075,-0.07503518594291403,1,0.0022316202144119415,0.19064550694113258,3.8735236662512033e-4
